ID,User Story,Requirements,Manual Scenario,domain
346,"PB - As a User, I want to configure both Block and Colour Palette Widget properties","1. Be able to see and configure the new widget settings from Nav (combining previously defined Block and Widget's settings) for each widgets:
2. Colour Palette:
3. Colour","Scenario: Configuring Colour Palette for Widgets from Navigation Panel
Given the user is in the Page Builder
And the Navigation Panel is open
When the user selects a Widget
Then the Widget Settings should display options combining Block and Widget settings
And Given the user is in the Colour Palette settings
When they select a Colour
Then the chosen Colour should be applied to the selected Widget",Marketing Operations Platform
373,"PB - As a User, I want to delete pages via Nav - BE","1. Be able to click on setting button of a simple page from Nav as per and click on Delete
2. Be able to see the deletion popup (Page deletion and sub-page deletion )as per 
3. Be able to click on yes or no to proceed the deletion or not","Scenario: Deleting a Simple Page from the Navigation Panel
Given the user is in the Page Builder's editing mode
And the Navigation Panel displays a list of pages
When the user clicks on the settings button of a simple page in the Navigation Panel
And selects the ""Delete"" option
Then a confirmation popup appears, indicating that the page and any sub-pages will be deleted
And the popup provides ""Yes"" and ""No"" options to confirm or cancel the deletion
When the user clicks ""Yes""
Then the selected page and all its sub-pages are deleted from the Navigation Panel
And the Navigation Panel updates to reflect the deletion
When the user clicks ""No""
Then the deletion is canceled
And the page and its sub-pages remain unchanged in the Navigation Panel",Marketing Operations Platform
276,"As a user, I want to be able to close the record","1. Record can be closed by clicking the {{X }} ghost button on the right hand of the header AND the Close button in the footer.
2. When in Edit and Create mode and changes have been made, when record is closed a dialog is displayed warning of the unsaved changes 
3. Warning message: Change to ib-ui/dist/DialogNew and Change message (see comment from Eva)","Scenario: Closing a Record and Handling Unsaved Changes Warning
Given the user is in Edit or Create mode
And the user has made changes to the record
When the user clicks the (X) ghost button in the header OR the Close button in the footer
Then a dialog should be displayed warning the user about unsaved changes
And the warning message should be updated as per ib-ui/dist/DialogNew
When the user confirms the action, the record should close
But if the user cancels, the record should remain open",Marketing Operations Platform
307,"3-1. As a User, I want to resize Image Widget by dragging image itself when creating/editing a Page","1. Be able to see dotted line of the Image and bounding box for the entire Widget with a default 8px paddings as per design, after dragging an Image Widget into a Section
2. Be able to always see the Image Widget’s outer bounding box border line as per design, whenever the Image has been re-sized
3. Be able to click on all eight dots to change the size of the Image within the 'Block'","Scenario: Displaying Image Widget Boundaries and Resizing Controls
Given the user drags an Image Widget into a Section
When the widget is placed
Then a dotted line should appear around the Image
And a bounding box should be visible for the entire widget with a default 8px padding as per design
And Given the Image Widget is displayed
When the user resizes the image
Then the outer bounding box border should always remain visible as per design
And Given the Image Widget is displayed with a bounding box
When the user clicks on any of the eight dots on the bounding box
Then they should be able to resize the Image within the 'Block' accordingly",Marketing Operations Platform
324,[Ask AI Alpha] As a user I want to choose to search whole platform or current location (UI + pendo),"1.  ‘Limit to current view’ checkbox field appears under question field
2. This is always enabled by default when panel is opened","Scenario: Displaying and Enforcing Default State of ‘Limit to Current View’ Checkbox
Given the user has opened the ‘Ask AI’ side panel
When the panel is displayed
Then a ‘Limit to current view’ checkbox should appear under the question field
And the checkbox should be enabled by default",Marketing Operations Platform
358,Related (V3) - As a user I want to open View Related Items for Folder/Record/Databases (New Page ticket). [Design Ticket #3],"1. When source item is a not a Resource (ie, is a *Folder*, or a *Database*, or a *Record*), this ‘View’ Related page will open when that source item’s Action or Icon is selected
2. Title of page is ‘Related - {{itemname}}’","Scenario: Opening the 'Related' page for non-resource items
Given a user is viewing a source item that is not a resource (e.g., a Folder, Database, or Record)
When the user selects the action or icon associated with viewing related items for that source
Then a new 'View' Related page opens
And the title of the page is 'Related - {{itemname}}'",Marketing Operations Platform
289,"PB - As a User, I want to see Page Category being selected by default when viewing a Page as it's been assign to one","1. By default the Page Category Name itself is displayed as per 
2. Be able to see the pages under are loaded to the left side from Nav when viewing a Page","Scenario: Display Page Category Name and Load Pages in Navigation
Given the user is viewing a Page
When the page loads
Then the Page Category Name should be displayed by default as per design
And the pages under the selected Page Category should be loaded and displayed in the left-side navigation",Marketing Operations Platform
335,"PB - As a User, I want to create a Drag & Drop Page (as a standalone Page) from Nav",1. Be able to create a Drag & Drop Page from Nav via the creation button at the bottom or the action button 'Page' from kebab icon (this action is only for standalone or parent page) as per under ‘All Pages' or specific Page Category in Page Builder,"Scenario: Creating a Drag & Drop Page from Navigation in Page Builder
Given the user is in the Page Builder under ‘All Pages’ or a specific Page Category
When they want to create a Drag & Drop Page
Then they should see the creation button at the bottom of the Nav Panel
And Given the user clicks the creation button
Then they should be able to start creating a Drag & Drop Page
And Given the user is interacting with a standalone or parent page
When they click the kebab menu icon (⋮) and select the ‘Page’ action
Then they should also be able to create a Drag & Drop Page",Marketing Operations Platform
393,[Bulk SBT] As a user when I toggle next I want the tab to stay engaged (ie. Markup or Response) ,"1. When a user in on the Bulk review page and opens an individual request, then this will open to the Response tab for that request, as it does directly to the single request from the Approval List
2. If however the user selects the Markup or Version/Revision tab, and clicks either the right/next toggle, or the ‘Next’ footer button (if on a completed request), then when the next request in the list opens the last engaged tab also applies to this new request
3. Once user returns to the list, and clicks into another item then the behaviour re-sets to open Response by default","Scenario: Maintain Active Tab Selection Across Requests in Bulk Review
Given a user is on the Bulk Review page
When the user opens an individual request
Then the system should default to displaying the 'Response' tab for that request
When the user selects the 'Markup' or 'Versions/Revisions' tab
And the user navigates to the next request using the right/next toggle or the 'Next' footer button (if on a completed request)
Then the system should display the same tab ('Markup' or 'Versions/Revisions') for the new request
When the user returns to the Bulk Review list
And the user opens another individual request from the list
Then the system should reset to display the 'Response' tab by default for that request",Marketing Operations Platform
317,"PB - (Misc) As a User, I want to set auto-play as default or not for Video Widgets when viewing a Smart Page","1. Be able to set added Video Widget auto-playing on Viewing via the button as per 
2.By default, the auto-play button is unchecked, meaning Videos won’t be auto-played on viewing by default","Scenario: Configuring Auto-Play for Video Widget
Given the user has added a Video Widget
When they open the Video Widget settings
Then an Auto-Play button should be available
And Given the Video Widget is newly added
When the user has not changed the auto-play setting
Then the auto-play button should be unchecked by default
And the video should not auto-play when viewed
And Given the user enables the auto-play button
When they view the Video Widget
Then the video should start playing automatically",Marketing Operations Platform
347,"PB - As a User, I want to add Widgets directly to a Section",1. Be able to drag Widgets from Nav to Section directly in Page Builder on Create/Edit mode,"Scenario: Dragging Widgets from Navigation Panel to a Section in Page Builder
Given the user is in Create or Edit mode in Page Builder
And the Navigation Panel is open
When the user drags a Widget from the Navigation Panel to a Section
Then the Widget should be added to the selected Section successfully






",Marketing Operations Platform
403,"BP - As a User, I want to choose the best quality of single selected Image resource via Resource Lookup to appear as original file as a background image in the target area (download linkage)","1. Be able to single select an Image resource via Resource Lookup overlay and proceed to Choose Image Quality popup afterwards
2. Be able to see the Image Quality options popup in Page Builder as per ","Scenario: Selecting an Image Resource and Choosing Image Quality in Page Builder
Given the user is editing a page in Page Builder
When the user opens the Resource Lookup overlay
And the user selects a single image resource
Then the system displays the ""Choose Image Quality"" popup
And the user can select the desired image quality option from the popup
And the selected image with the chosen quality is inserted into the page",Marketing Operations Platform
291,"PB - As a User, I want to assign / re-assign an existing parent / standalone page to an existing Page Category",1. Be able to assign or re-assign (aka. update to attach to another Page Category) *a standalone Page* or *Parent including sub-pages together* to an existing Page Category via the Assign Page Category button as per,"Scenario: Assign or Re-Assign a Page or Parent with Sub-Pages to a Page Category
Given the user is on the Assign Page Category interface
When the user selects a standalone Page or a Parent Page (including all sub-pages) to be assigned or re-assigned to an existing Page Category
And the user confirms the action
Then the selected Page or Parent Page with sub-pages should be assigned to the chosen Page Category
And the Page(s) should now appear under the newly assigned Page Category in the navigation",Marketing Operations Platform
280,"As a user, I want to see the database name and record name in the header","1. Replace with ib-ui Overlay component (Change in Typography, buttons? etc) (Note: this will affect other usage of OverlayHeader)
2. Display Database name (Database Name is clickable)
3. Display Record Name
4. Truncates (see design)with tooltip to display value","Scenario: Update Overlay Component to Use ib-ui Overlay and Display Database & Record Information
Given the user is viewing a record in an overlay
When the ib-ui Overlay component is used
Then the typography and button styles should be updated according to the new design
And the overlay header should display the database name
And the database name should be clickable
And the overlay header should display the record name
And if the database name or record name is too long, it should be truncated with a tooltip displaying the full value",Marketing Operations Platform
298,"PB - (Misc) As a User, I want to be informed why the Page cannot be saved in Page Builder if it's beyond the set Page limit in MCP","1. When the user is in Page Builder already and the set D&D page limit in MCP has been reached:
2. Be able to see a warning snack bar with message “Page limit of {&number set as page limit in MCP} reached.“ *in Page Builder after clicking on:*
3. Save button on the top bar","Scenario: Display Warning Snackbar When D&D Page Limit is Reached in Page Builder
Given the user is in Page Builder
And the Drag & Drop (D&D) page limit set in MCP has been reached
When the user clicks on the ""Save"" button in the top bar
Then a warning snackbar should be displayed with the message:
“Page limit of {&number set as page limit in MCP} reached.”",Marketing Operations Platform
309,"3-2. As a User, I want to reposition Image Widget by dragging image itself when create/editing a Page","1. Be able to see dotted line of the Image and bounding box for the entire Widget with a default 8px paddings as per design, after dragging an Image Widget into a Section
2. Be able to always see the Image Widget’s outer bounding box border line as per design, whenever the Image has been re-sized","Scenario: Displaying Image Widget Boundaries and Maintaining Bounding Box on Resize
Given the user drags an Image Widget into a Section
When the widget is placed
Then a dotted line should appear around the Image
And a bounding box should be visible for the entire widget with a default 8px padding as per design
And Given the Image Widget is displayed
When the user resizes the Image
Then the outer bounding box border should always remain visible as per design",Marketing Operations Platform
340,"PB - As a User, I want to edit and save a Smart Page with template after it's loaded","1. Be able to continue editing and saving the Smart Page with loaded page template
2. Current “template“ and “thumbnails” design are dummy/mock ones, once the real templates are final we will import them with the task: ","Scenario: Editing and Saving a Smart Page with a Loaded Page Template
Given the user has selected a Page Template in the V3 Page Builder
When the template is loaded into the Smart Page editor
Then the user should be able to edit the content and layout of the page
And Given the user has made changes to the Smart Page
When they click Save
Then the changes should be successfully saved
And Given the current template and thumbnails are dummy/mock versions
Then they should be replaced with final templates once they are imported in a future task",Marketing Operations Platform
353,"PB - As a User, I want to see a new landing page","1. Be able to see just empty Sections with no ""Blocks""","Scenario: Viewing Empty Sections Without Blocks
Given the user is in Page Builder
And the Page is in Create or Edit mode
When the user adds a new Section
Then the Section should be visible as an empty container
And it should not contain any Blocks by default
And the user should have the option to drag Widgets into the empty Section",Marketing Operations Platform
379,"PB - As a User, I want to be able to download the resources added to the page, if I have permission to do so - Video widget","1. Be able to *ONLY* see the download button as per to download the added resources on Editing, Previewing & Viewing of Simple Page *by hovering on Widgets*:
2. Video resource from Video Widget","Scenario: Display Download Button on Hover Over Video Widget in Simple Page
Given a user is viewing, previewing, or editing a Simple Page containing a Video Widget
When the user hovers over the Video Widget
Then a download button should appear on the Video Widget
And clicking the download button should initiate the download of the video resource associated with the Video Widget",Marketing Operations Platform
372,"PB - As a User, I want to re-order pages within the same parent/root via Nav - FE integration","1. Be able to re-order Pages via drag-and-drop from Nav Panel during editing
2. Sub-pages will be moved all together with Page if it contains any
3. After drag-and-drop of Pages, Sub-pages will be *collapsed* under Page from Nav Panel","Scenario: Reordering Pages via Drag-and-Drop in Navigation Panel during Editing
Given the user is in editing mode within the Page Builder
And the Navigation Panel displays a list of pages, some of which contain sub-pages
When the user drags a page to a new position within the Navigation Panel
Then the system moves the selected page to the new position
And if the moved page contains sub-pages, all associated sub-pages move along with it
And after the drag-and-drop action, any sub-pages under the moved page are collapsed in the Navigation Panel",Marketing Operations Platform
385,"PB - As a User, I want to re-order pages within the same parent/root via Nav - FE UI component","1. Be able to re-order Pages via drag-and-drop from Nav Panel during editing
2. Sub-pages will be moved all together with Page if it contains any
3. After drag-and-drop of Pages, Sub-pages will be *collapsed* under Page from Nav Panel","Scenario: Reordering Pages and Sub-Pages via Drag-and-Drop in Navigation Panel
Given a user is in editing mode within the Page Builder
When the user drags a page that contains sub-pages to a new position in the Navigation Panel
Then the page, along with all its sub-pages, should move together to the new position
And after the move, the sub-pages should be collapsed under the parent page in the Navigation Panel
And the updated page order and hierarchy should be saved and persist across editing and viewing modes until changed again by the user",Marketing Operations Platform
311,"2-3. As a User, I want to Undo & Redo resizing & repositioning","1. Be able to still click on Undo & Redo from top bar to go back & forward the actions on:
2. Resizing the Image by dragging the dots
3. Resizing the Image by changing the ratio","Scenario: Undo & Redo Actions for Image Resizing
Given the user resizes the Image by dragging the dots
When they click the Undo button from the top bar
Then the Image should revert to its previous size
And Given the user has undone the resizing action
When they click the Redo button from the top bar
Then the Image should return to the resized state
And Given the user resizes the Image by changing the ratio
When they click the Undo button from the top bar
Then the Image should revert to its previous ratio
And Given the user has undone the ratio change
When they click the Redo button from the top bar
Then the Image should return to the resized ratio state",Marketing Operations Platform
315,"[Ask AI Alpha] As a user, I want the Q&A system not to include any deleted documents ",1. Deleted resources should be excluded from being a source for any questions/answers,"Scenario: Excluding Deleted Resources from Questions and Answers
Given a resource has been deleted
When a question or answer attempts to reference the deleted resource as a source
Then the deleted resource should not be available as a source
And the question or answer should not display or retrieve information from the deleted resource",Marketing Operations Platform
290,"PB - As a User, I want to un-assign a Page Category from an existing parent / standalone page",1. Be able to un-assign (aka. update a Page to be removed from a Page Category) *a standalone Page* or *Parent including sub-pages together* from an existing Page Category via the Assign Page Category button as per ,"Scenario: Un-assign a Page or Parent with Sub-Pages from a Page Category
Given the user is on the Assign Page Category interface
When the user selects a standalone Page or a Parent Page (including all sub-pages) to be removed from an existing Page Category
And the user confirms the action
Then the selected Page or Parent Page with sub-pages should be unassigned from the Page Category
And the Page(s) should no longer appear under the previously assigned Page Category in the navigation",Marketing Operations Platform
492,"[GDA] - As a user, I want to be able to click Submit & Next (single view) and have validation checks occurs","1. On Submit of single request, the below validation checks occur:
2. If comment is mandatory
3. If response is unfilled","Scenario: Validate Mandatory Comment and Response Before Submitting a Single Request
Given the user is submitting a single request response
When they click Submit
Then the system should check if a comment is mandatory
And if the comment field is empty, display a validation message
And the system should check if a response has been provided
And if the response is unfilled, display a validation message preventing submission",Marketing Compliance
473,"PB - As a User, I want to set Page/Section/Block/Widgets Colour in Opacity ","1. Be able to set Page/Section/Block 's background, Colour Palette Widget 's Colour, Button Widget's Text & Background in opacity as per design
2. Be bale to se the transparency / opacity via the opacity bar blow the hue bar as per ","Scenario: Set and Adjust Opacity for Page/Section/Block Background, Color Palette Widget, and Button Widget
Given the user is editing a Page, Section, or Block
And the user has access to the Color Palette Widget and Button Widget settings
When the user sets the background color, text color, or button background
Then they should be able to adjust the transparency/opacity using the opacity bar below the hue bar as per the design
And the selected opacity level should be applied accordingly






",Marketing Compliance
476,"As a User, I want to filter Image Resources that flagged with Unknown faces","1. Be able to filter resources with “Unknown People“ condition from resource filter panel if they ever include any Unknown faces in Facial Recognition as per 
2. Be able to always see “Unknown People“ condition below “People” as per (the position of “Unknown People“ is closely blow “People“)","Scenario: Filter Resources by 'Unknown People' in Resource Filter Panel
Given the user is in the Resource Filter Panel
When the resource contains Unknown faces detected by Facial Recognition
Then the user should be able to filter resources using the ""Unknown People"" condition
And the ""Unknown People"" filter option should always be positioned directly below the ""People"" filter in the panel",Marketing Compliance
499,As a user I want to run a stats report for database tool and see files from multi upload field represented each on their own row (excluding in Duplicable sections),"1. Where multiple files exist in a multiple upload field each one is represented on its own row
2. File names are expanded into separate rows","Scenario: Display Multiple Files in Separate Rows for a Multi-Upload Field
Given a Multi-Upload field contains multiple files
When the user views the uploaded files
Then each file should be represented on its own row
And the file names should be expanded into separate rows for clear visibility",Marketing Compliance
485,"FR - As a User, I want to filter Image Resource by tagged faces (with names) from Search - Filter - People","1. Be able to see the new filter section: People from Resource Search Filter panel as per 
2. Be able to input names","Scenario: Use 'People' Filter in Resource Search Panel
Given the user is in the Resource Search Filter panel
When they view the filter options
Then a new filter section labeled ""People"" should be visible as per the design
And the user should be able to input names into the filter field






",Marketing Compliance
495,As a user I want to see time to complete for requests in Workflow Dashboards (UPDATE) including Reviewed Status Requests,1. For Item List when either ‘All Workflows’ or a specific Workflow is selected ,"Scenario: Display Items Based on Workflow Selection
Given the user is on the Item List page
When they select either ‘All Workflows’ or a specific Workflow from the filter
Then the item list should update to display only the items that match the selected workflow criteria






",Marketing Compliance
434,"As a User, I want to see ""Closed Caption"" only when file format is enabled as Video from Filter Panel in Resource module","1. Filtering Options - General Options - Closed Captions will be by default invisible and will be visible only when the File Format is enabled with 'Video,' 'Audio,' or 'Video and Audio.' in the below scenarios:
2. Only Audio +or+ Video is selected","Scenario: Conditional Visibility of Closed Captions Filter Based on File Format Selection
Given I am on the Filtering Options interface under General Options
When I select 'Audio', 'Video', or 'Video and Audio' as the File Format
Then the Closed Captions filter should become visible
And I should be able to interact with the Closed Captions filter
When I select any other File Format
Then the Closed Captions filter should be hidden",Marketing Compliance
452,As a user I want to see 'Review Request' bulk action in action dropdown in footer,"1. When one item’s checkbox is selected, the Bulk Action footer bar displays ","Scenario: Display Bulk Action Footer When One Item is Selected
Given the user is on the items list page
And there are multiple items displayed with checkboxes
When the user selects a single item's checkbox
Then the Bulk Action footer bar should be displayed",Marketing Compliance
439,"BP - As a User, I want to single select resources from Resource Lookup with unchangeable filter based on file type in Page Builder","1. Be able to see and select resources into Page Builder via Resource Lookup with unchangeable filter applied with results by default, depending on the target page area:
2. Page/Section/Block background: Filtering Options > General Options > File Format will be *locked* with only *Image* enabled","Scenario: Resource Lookup with Unchangeable Image Filter for Background Selection in Page Builder
Given I am using the Resource Lookup overlay within the Page Builder
When I attempt to select a resource for a Page, Section, or Block background
Then the Filtering Options should display
And the General Options > File Format filter should be locked with only 'Image' enabled
And the search results should display only image resources
And I should be able to select an image resource from these results
And the selected image should be applied as the background to the chosen Page, Section, or Block",Marketing Compliance
432,"PB - As a User, I want to see Nav panel when creating a Simple Page(BE)","1. Be able to see the new tab ""Pages"" from Right Side Panel when creating a Simple Page (By default, it's opened, compared to ""Builder"" tab) as per 
2. Be able to see all the saved Simple pages against current user’s permission, from the tab of the Right Side Panel as per 
3. By default, in oder of *Last Updated* as the same in v2 index list","Scenario: Display ""Pages"" Tab in Right Side Panel During Simple Page Creation with Ordered List of Accessible Pages
Given I am creating a new Simple Page
When I view the Right Side Panel
Then the ""Pages"" tab should be visible and open by default
And the ""Pages"" tab should list all saved Simple Pages that I have permission to access
And the list of pages should be ordered by the ""Last Updated"" date, consistent with the ordering in the version 2 index list",Marketing Compliance
437,"BP - As a User, I want the single selected Image resource via Resource Lookup to appear in Image Widget (preview linkage)","1. Be able to see the latest single-selected image resource from overlay in target areas:
2. Image Widgets
3. Be able to see the selected and added image resource by its preview link","Scenario: Display Selected Image Resource in Image Widget with Preview Link
Given I am using the resource selection overlay
When I single-select an image resource
And I add it to an Image Widget on the page
Then the selected image should be displayed within the Image Widget
And the image should be accessible through its preview link",Marketing Compliance
472,"PB - As a User, I want to report on Resource downloaded (Original) separately than added in Smart Page for Resource Module (Usage)","1. Be able to track Resource Usage Reporting- Resource download action that happens in Smart Pages for previously uploaded Resource (Original size type of Resource, aka “Best“ quality) via Resource Lookup","Scenario: Track Resource Usage Reporting for Resource Download in Smart Pages via Resource Lookup
Given the user is on a Smart Page
And a previously uploaded resource is available via Resource Lookup
When the user downloads the resource in its Original size (""Best"" quality)
Then the action should be tracked in the Resource Usage Reporting",Marketing Compliance
482,"As a User, I want to control Daily Digest trigger of New Replies in Admin/My Account","1. Be able to see New Replies setting for daily digest email in Admin - Alert (Markup)
2. Be able to turn on and apply only to *daily, never*
3. *By default, digest frequency: Never*","Scenario: Configure 'New Replies' Setting for Daily Digest Email in Admin - Alert
Given the user is in Admin > Alert (Markup) settings
When they view the New Replies setting for the daily digest email
Then the setting should be visible
And the user should be able to set it to 'Daily' or 'Never'
And the default digest frequency should be set to 'Never'",Marketing Compliance
